Is Dead,Accession Number,Catalogue Number,Accepted Name,TaxonomicName,Genus,Family,Provenance Code,Legacy Provenance Code,Country ISO,Last Seen On,source_file
ALIVE,2004-2388,K:LCD-2004-2388*1,Nepenthes stenophylla,Nepenthes stenophylla,Nepenthes,Nepenthaceae,,,Malaysia,15-08-2023,TropicalNursery_Simplified.xlsx
ALIVE,1915-28101,K:LCD-1915-28101*2,Podocarpus milanjianus,Podocarpus milanjianus,Podocarpus,Podocarpaceae,,,,14-05-2023,TropicalNursery_Simplified.xlsx
ALIVE,1933-57001,K:LCD-1933-57001*3,Agave angustifolia,Agave angustifolia,Agave,Asparagaceae,,,,22-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,2000-367,K:LCD-2000-367*1,Restrepia lansbergii,Restrepia lansbergii,Restrepia,Orchidaceae,,,,19-10-2021,TropicalNursery_Simplified.xlsx
ALIVE,2019-2221,K:LCD-2019-2221*1,Worsleya procera,Worsleya procera,Worsleya,Amaryllidaceae,,,,01-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,2013-1350,K:LCD-2013-1350*1,,Citrus × limon 'Lisbon',Citrus,Rutaceae,,,,09-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2001-1391,K:LCD-2001-1391*2,Nepenthes rafflesiana,Nepenthes rafflesiana,Nepenthes,Nepenthaceae,,,,02-08-2023,TropicalNursery_Simplified.xlsx
ALIVE,1974-1415,K:LCD-1974-1415*1,Pilosocereus arrabidae,Pilosocereus arrabidae,Pilosocereus,Cactaceae,,N - Natural Source and Progeny,Brazil,19-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2004-1696,K:LCD-2004-1696*1,Begonia heracleifolia,Begonia heracleifolia var. nigricans,Begonia,Begoniaceae,,,,12-05-2022,TropicalNursery_Simplified.xlsx
ALIVE,2017-763,K:LCD-2017-763*1,Maxillaria ferdinandiana,Maxillaria ferdinandiana,Maxillaria,Orchidaceae,,,,04-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1979-3041,K:LCD-1979-3041*1,Crinum moorei,Crinum moorei,Crinum,Amaryllidaceae,,,,02-08-2023,TropicalNursery_Simplified.xlsx
ALIVE,2009-765,K:LCD-2009-765*1,Weingartia arenacea,Rebutia arenacea,Rebutia,Cactaceae,,,,17-10-2023,TropicalNursery_Simplified.xlsx
ALIVE,1985-1103,K:LCD-1985-1103*1,Stanhopea oculata,Stanhopea oculata,Stanhopea,Orchidaceae,,N - Natural Source and Progeny,,15-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,2020-1280,K:LCD-2020-1280*1,Vanilla,Vanilla,Vanilla,Orchidaceae,,,,16-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,1989-1438,K:LCD-1989-1438*1,Dracaena forskaliana,Sansevieria forskaliana,Sansevieria,Asparagaceae,,N - Natural Source and Progeny,Zambia,28-11-2022,TropicalNursery_Simplified.xlsx
ALIVE,2013-1589,K:LCD-2013-1589*1,Pinalia floribunda,Eria floribunda,Eria,Orchidaceae,,N - Natural Source and Progeny,,26-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2017-888,K:LCD-2017-888*1,Maxillaria leforii,Maxillaria leforii,Maxillaria,Orchidaceae,,,,04-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2008-520,K:LCD-2008-520*1,,Nymphaea 'Avalanche',Nymphaea,Nymphaeaceae,,,,15-02-2008,TropicalNursery_Simplified.xlsx
ALIVE,2012-1404,K:LCD-2012-1404*1,Odontosoria deltoidea,Odontosoria deltoidea,Odontosoria,Lindsaeaceae,,N - Natural Source and Progeny,New Caledonia,05-12-2012,TropicalNursery_Simplified.xlsx
ALIVE,1950-22103,K:LCD-1950-22103*1,Lithops olivacea,Lithops olivacea,Lithops,Aizoaceae,,,,21-11-2023,TropicalNursery_Simplified.xlsx
ALIVE,1971-3550,K:LCD-1971-3550*1,Maxillaria rufescens,Maxillaria rufescens,Maxillaria,Orchidaceae,,N - Natural Source and Progeny,Guyana,04-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2001-600,K:LCD-2001-600*1,Parodia ayopayana,Parodia ayopayana,Parodia,Cactaceae,,,,14-11-2023,TropicalNursery_Simplified.xlsx
ALIVE,1982-5059,K:LCD-1982-5059*1,Amorphophallus konjac,Amorphophallus konjac,Amorphophallus,Araceae,,N - Natural Source and Progeny,Thailand,29-03-2023,TropicalNursery_Simplified.xlsx
ALIVE,1981-4195,K:LCD-1981-4195*1,Goeppertia variegata,Calathea variegata,Calathea,Marantaceae,,,,19-05-2022,TropicalNursery_Simplified.xlsx
ALIVE,1959-5013,K:LCD-1959-5013*1,Disocactus speciosus,Heliocereus speciosus,Heliocereus,Cactaceae,,N - Natural Source and Progeny,Guatemala,27-01-2024,TropicalNursery_Simplified.xlsx
ALIVE,2008-3045,K:LCD-2008-3045*1,Parodia schumanniana,Parodia schumanniana,Parodia,Cactaceae,,,,14-11-2023,TropicalNursery_Simplified.xlsx
ALIVE,1933-18104,K:LCD-1933-18104*1,Agave ovatifolia,Agave ovatifolia,Agave,Asparagaceae,,,,22-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,2010-185,K:LCD-2010-185*1,Opuntia fragilis,Opuntia fragilis,Opuntia,Cactaceae,,N - Natural Source and Progeny,United States,28-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,2005-980,K:LCD-2005-980*1,Rodriguezia decora,Rodriguezia decora,Rodriguezia,Orchidaceae,,,,22-03-2024,TropicalNursery_Simplified.xlsx
ALIVE,1981-4595,K:LCD-1981-4595*1,Tillandsia festucoides,Tillandsia festucoides,Tillandsia,Bromeliaceae,,N - Natural Source and Progeny,,17-12-2010,TropicalNursery_Simplified.xlsx
ALIVE,1947-29906,K:LCD-1947-29906*2,Aloe arborescens,Aloe arborescens,Aloe,Asphodelaceae,,N - Natural Source and Progeny,,01-12-2021,TropicalNursery_Simplified.xlsx
ALIVE,2007-729,K:LCD-2007-729*1,Echinopsis aurea,Echinopsis aurea,Echinopsis,Cactaceae,,,,07-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,2015-842,K:LCD-2015-842*1,Withania aristata,Withania aristata,Withania,Solanaceae,,N - Natural Source and Progeny,,19-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1975-3430,K:LCD-1975-3430*1,Hippeastrum argentinum,Hippeastrum argentinum,Hippeastrum,Amaryllidaceae,,N - Natural Source and Progeny,Argentina,16-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,1962-16709,K:LCD-1962-16709*2,Urospatha sagittifolia,Urospatha sagittifolia,Urospatha,Araceae,,,,10-03-2023,TropicalNursery_Simplified.xlsx
ALIVE,2004-2761,K:LCD-2004-2761*1,Adromischus alstonii,Adromischus alstonii,Adromischus,Crassulaceae,,N - Natural Source and Progeny,,29-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,1967-39303,K:LCD-1967-39303*1,Peperomia dissimilis,Peperomia blanda var. langsdorffii,Peperomia,Piperaceae,,N - Natural Source and Progeny,Yemen,05-05-2022,TropicalNursery_Simplified.xlsx
ALIVE,2016-616,K:LCD-2016-616*1,,Cattleya hybrid,Cattleya,Orchidaceae,,,,22-08-2024,TropicalNursery_Simplified.xlsx
ALIVE,1987-1533,K:LCD-1987-1533*1,Dracaena varians,Sansevieria patens,Sansevieria,Asparagaceae,,,,09-01-2024,TropicalNursery_Simplified.xlsx
ALIVE,2000-928,K:LCD-2000-928*2,Agave × glomeruliflora,Agave × glomeruliflora,Agave,Asparagaceae,,N - Natural Source and Progeny,United States,04-11-2024,TropicalNursery_Simplified.xlsx
ALIVE,1975-1022,K:LCD-1975-1022*1,Haworthia turgida var. turgida,Haworthia laetevirens,Haworthia,Asphodelaceae,,N - Natural Source and Progeny,South Africa,24-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,2001-1227,K:LCD-2001-1227*1,Euphorbia caput-medusae,Euphorbia caput-medusae,Euphorbia,Euphorbiaceae,,,South Africa,05-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1975-2167,K:LCD-1975-2167*1,Agave evadens,Agave evadens,Agave,Asparagaceae,,N - Natural Source and Progeny,Trinidad and Tobago,22-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,2010-365,K:LCD-2010-365*1,Cryptanthus colnagoi,Cryptanthus colnagoi,Cryptanthus,Bromeliaceae,,,Brazil,21-03-2023,TropicalNursery_Simplified.xlsx
ALIVE,1998-4045,K:LCD-1998-4045*1,Selaginella umbrosa,Selaginella umbrosa,Selaginella,Selaginellaceae,,,,22-03-2024,TropicalNursery_Simplified.xlsx
ALIVE,2012-312,K:LCD-2012-312*1,Rhipsalis occidentalis,Rhipsalis occidentalis,Rhipsalis,Cactaceae,,,Peru,29-05-2024,TropicalNursery_Simplified.xlsx
ALIVE,2018-685,K:LCD-2018-685*1,Tillandsia flavobracteata,Tillandsia flavobracteata,Tillandsia,Bromeliaceae,,N - Natural Source and Progeny,,25-08-2023,TropicalNursery_Simplified.xlsx
ALIVE,1978-1279,K:LCD-1978-1279*1,Selenicereus triangularis,Hylocereus trigonus,Hylocereus,Cactaceae,,N - Natural Source and Progeny,Montserrat,23-01-2024,TropicalNursery_Simplified.xlsx
ALIVE,2000-3369,K:LCD-2000-3369*1,Gasteria obliqua,Gasteria planifolia,Gasteria,Asphodelaceae,,,,13-07-2023,TropicalNursery_Simplified.xlsx
ALIVE,1963-56101,K:LCD-1963-56101*1,Dendrobium plicatile,Dendrobium plicatile,Dendrobium,Orchidaceae,,,,05-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,2001-2909,K:LCD-2001-2909*1,Sarracenia rubra subsp. rubra,Sarracenia rubra subsp. rubra,Sarracenia,Sarraceniaceae,,N - Natural Source and Progeny,United States,05-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,1999-2215,K:LCD-1999-2215*1,Oreocereus doelzianus,Oreocereus doelzianus,Oreocereus,Cactaceae,,,,14-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,1978-35,K:LCD-1978-35*1,Marsilea quadrifolia,Marsilea quadrifolia,Marsilea,Marsileaceae,,,,15-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,1975-2155,K:LCD-1975-2155*1,Vanilla planifolia,Vanilla planifolia,Vanilla,Orchidaceae,,N - Natural Source and Progeny,Trinidad and Tobago,17-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,2007-632,K:LCD-2007-632*1,Harrisia martinii,Harrisia martinii,Harrisia,Cactaceae,,,,20-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2019-2223,K:LCD-2019-2223*1,Calanthe woodfordii,Phaius flavus,Phaius,Orchidaceae,,,,06-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1928-56001,K:LCD-1928-56001*1,Stanhopea wardii,Stanhopea wardii,Stanhopea,Orchidaceae,,,,15-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1964-36403,K:LCD-1964-36403*1,Globba schomburgkii,Globba schomburgkii,Globba,Zingiberaceae,,,,01-03-2022,TropicalNursery_Simplified.xlsx
ALIVE,1993-2077,K:LCD-1993-2077*1,Haworthiopsis venosa,Haworthia venosa,Haworthia,Asphodelaceae,,,,24-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,1988-3010,K:LCD-1988-3010*2,Aloe porphyrostachys,Aloe porphyrostachys,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Saudi Arabia,05-01-2022,TropicalNursery_Simplified.xlsx
ALIVE,2013-1691,K:LCD-2013-1691*1,Dendrobium,Dendrobium,Dendrobium,Orchidaceae,,N - Natural Source and Progeny,,19-10-2021,TropicalNursery_Simplified.xlsx
ALIVE,1979-2684,K:LCD-1979-2684*1,,Hemionitis achariorum,Hemionitis,Pteridaceae,,N - Natural Source and Progeny,Argentina,06-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,2019-2229,K:LCD-2019-2229*1,Dendrobium infundibulum,Dendrobium infundibulum,Dendrobium,Orchidaceae,,,,16-04-2024,TropicalNursery_Simplified.xlsx
ALIVE,1972-3686,K:LCD-1972-3686*1,Tulista pumila var. pumila,Haworthia margaritifera,Haworthia,Asphodelaceae,,,,24-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,1981-4497,K:LCD-1981-4497*1,Loxanthocereus sulcifer,Cleistocactus sulcifer,Cleistocactus,Cactaceae,,,,24-05-2023,TropicalNursery_Simplified.xlsx
ALIVE,1996-4414,K:LCD-1996-4414*1,Epipremnum carolinense,Epipremnum carolinense,Epipremnum,Araceae,,N - Natural Source and Progeny,"Micronesia, Federated States of",07-03-2024,TropicalNursery_Simplified.xlsx
ALIVE,2003-231,K:LCD-2003-231*1,Coelogyne wenzelii,Coelogyne wenzelii,Coelogyne,Orchidaceae,,,,15-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,2007-553,K:LCD-2007-553*1,Adromischus umbraticola,Adromischus umbraticola,Adromischus,Crassulaceae,,N - Natural Source and Progeny,,29-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,2003-1463,K:LCD-2003-1463*1,Rhinephyllum comptonii,Rhinephyllum comptonii,Rhinephyllum,Aizoaceae,,,,19-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1984-1782,K:LCD-1984-1782*1,Dendrobium kingianum,Dendrobium kingianum,Dendrobium,Orchidaceae,,,,29-05-2024,TropicalNursery_Simplified.xlsx
ALIVE,1973-3516,K:LCD-1973-3516*1,Haworthiopsis coarctata,Haworthia coarctata,Haworthia,Asphodelaceae,,N - Natural Source and Progeny,South Africa,24-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,2019-2066,K:LCD-2019-2066*1,Chadsia grevei subsp. latifolia,Chadsia grevei subsp. latifolia,Chadsia,Fabaceae,,N - Natural Source and Progeny,Madagascar,12-01-2023,TropicalNursery_Simplified.xlsx
ALIVE,2012-1363,K:LCD-2012-1363*1,Bulbophyllum wendlandianum,Bulbophyllum wendlandianum,Bulbophyllum,Orchidaceae,,N - Natural Source and Progeny,Thailand,12-03-2024,TropicalNursery_Simplified.xlsx
ALIVE,1966-48946,K:LCD-1966-48946*1,Rhipsalis paradoxa subsp. septentrionalis,Rhipsalis paradoxa subsp. septentrionalis,Rhipsalis,Cactaceae,,N - Natural Source and Progeny,Brazil,29-05-2024,TropicalNursery_Simplified.xlsx
ALIVE,2010-198,K:LCD-2010-198*1,Opuntia littoralis,Opuntia littoralis,Opuntia,Cactaceae,,N - Natural Source and Progeny,United States,07-11-2024,TropicalNursery_Simplified.xlsx
ALIVE,2004-2782,K:LCD-2004-2782*1,Crassula ovata,Crassula ovata,Crassula,Crassulaceae,,N - Natural Source and Progeny,,18-08-2023,TropicalNursery_Simplified.xlsx
ALIVE,1973-21191,K:LCD-1973-21191*1,Tillandsia magnusiana,Tillandsia magnusiana,Tillandsia,Bromeliaceae,,,,22-03-2012,TropicalNursery_Simplified.xlsx
ALIVE,1999-1546,K:LCD-1999-1546*1,Agave havardiana,Agave havardiana,Agave,Asparagaceae,,,,22-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,1994-3542,K:LCD-1994-3542*1,Rhaphidophora,Rhaphidophora,Rhaphidophora,Araceae,,N - Natural Source and Progeny,Indonesia,07-03-2024,TropicalNursery_Simplified.xlsx
ALIVE,1973-20962,K:LCD-1973-20962*1,Dicliptera squarrosa,Jacobinia suberecta,Jacobinia,Acanthaceae,,,,29-06-2022,TropicalNursery_Simplified.xlsx
ALIVE,1998-400,K:LCD-1998-400*1,Stenocactus vaupelianus,Stenocactus vaupelianus,Stenocactus,Cactaceae,,,,24-01-2023,TropicalNursery_Simplified.xlsx
ALIVE,2018-462,K:LCD-2018-462*1,Maxillaria luteograndiflora,Maxillaria luteograndiflora,Maxillaria,Orchidaceae,,,,11-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1954-30702,K:LCD-1954-30702*1,Haworthia aristata,Haworthia aristata,Haworthia,Asphodelaceae,,,,24-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,1974-729,K:LCD-1974-729*2,Ananas comosus var. bracteatus,Ananas bracteatus,Ananas,Bromeliaceae,,N - Natural Source and Progeny,Brazil,16-03-2023,TropicalNursery_Simplified.xlsx
ALIVE,2001-1341,K:LCD-2001-1341*1,Echinocereus reichenbachii subsp. armatus,Echinocereus reichenbachii subsp. armatus,Echinocereus,Cactaceae,,,Mexico,24-05-2023,TropicalNursery_Simplified.xlsx
ALIVE,2015-2169,K:LCD-2015-2169*1,Nymphoides aurantiaca,Nymphoides aurantiaca,Nymphoides,Menyanthaceae,,N - Natural Source and Progeny,,12-05-2021,TropicalNursery_Simplified.xlsx
ALIVE,1979-3496,K:LCD-1979-3496*1,Goeppertia capitata,Calathea capitata,Calathea,Marantaceae,,,,19-05-2022,TropicalNursery_Simplified.xlsx
ALIVE,2008-2187,K:LCD-2008-2187*1,Matucana intertexta,Matucana intertexta,Matucana,Cactaceae,,,,30-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,2018-314,K:LCD-2018-314*1,Euphorbia leuconeura,Euphorbia leuconeura,Euphorbia,Euphorbiaceae,,,Madagascar,16-06-2023,TropicalNursery_Simplified.xlsx
ALIVE,2020-1490,K:LCD-2020-1490*1,Cotyledon barbeyi var. soutpansbergensis,Cotyledon barbeyi var. soutpansbergensis,Cotyledon,Crassulaceae,W - Wild,N - Natural Source and Progeny,,22-02-2025,TropicalNursery_Simplified.xlsx
ALIVE,2000-1179,K:LCD-2000-1179*1,Echinocereus ferreirianus subsp. lindsayi,Echinocereus ferreirianus subsp. lindsayi,Echinocereus,Cactaceae,,,,24-05-2023,TropicalNursery_Simplified.xlsx
ALIVE,1965-67515,K:LCD-1965-67515*2,Aloe bulbillifera,Aloe bulbillifera,Aloe,Asphodelaceae,,,,24-08-2022,TropicalNursery_Simplified.xlsx
ALIVE,1977-557,K:LCD-1977-557*1,Conophytum klinghardtense subsp. klinghardtense,Conophytum klinghardtense subsp. klinghardtense,Conophytum,Aizoaceae,,N - Natural Source and Progeny,South Africa,01-11-2024,TropicalNursery_Simplified.xlsx
ALIVE,2015-927,K:LCD-2015-927*1,Rhododendron lochiae,Rhododendron lochiae,Rhododendron,Ericaceae,,,,14-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,2009-962,K:LCD-2009-962*1,Conophytum loescheanum,Conophytum loescheanum,Conophytum,Aizoaceae,,,,19-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1973-1760,K:LCD-1973-1760*1,Lemeltonia triglochinoides,Tillandsia triglochinoides,Tillandsia,Bromeliaceae,,,,16-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1981-2377,K:LCD-1981-2377*3,Ctenanthe burle-marxii,Ctenanthe burle-marxii,Ctenanthe,Marantaceae,,,,19-05-2022,TropicalNursery_Simplified.xlsx
ALIVE,2016-2064,K:LCD-2016-2064*1,Utricularia geminiloba,Utricularia geminiloba,Utricularia,Lentibulariaceae,,,,22-02-2021,TropicalNursery_Simplified.xlsx
ALIVE,2016-2159,K:LCD-2016-2159*1,Cymbidium,Cymbidium,Cymbidium,Orchidaceae,,,,04-11-2024,TropicalNursery_Simplified.xlsx
ALIVE,1965-30201,K:LCD-1965-30201*3,Sedum hultenii,Sedum hultenii,Sedum,Crassulaceae,,,,21-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,1965-56801,K:LCD-1965-56801*1,Cymbidium aloifolium,Cymbidium aloifolium,Cymbidium,Orchidaceae,,N - Natural Source and Progeny,Sri Lanka,18-09-2024,TropicalNursery_Simplified.xlsx
ALIVE,1948-62602,K:LCD-1948-62602*1,Euphorbia deightonii,Euphorbia deightonii,Euphorbia,Euphorbiaceae,,,,05-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,2011-668,K:LCD-2011-668*1,Glottiphyllum surrectum,Glottiphyllum surrectum,Glottiphyllum,Aizoaceae,,N - Natural Source and Progeny,,19-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1998-407,K:LCD-1998-407*1,Aloinopsis schooneesii,Aloinopsis schooneesii,Aloinopsis,Aizoaceae,,,,28-10-2021,TropicalNursery_Simplified.xlsx
ALIVE,1929-58515,K:LCD-1929-58515*2,Selenicereus vagans,Selenicereus vagans,Selenicereus,Cactaceae,,,,23-01-2024,TropicalNursery_Simplified.xlsx
ALIVE,1994-1074,K:LCD-1994-1074*1,Pyrrosia,Pyrrosia,Pyrrosia,Polypodiaceae,,N - Natural Source and Progeny,Malaysia,05-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,2018-1236,K:LCD-2018-1236*1,Pinalia tenuiflora,Pinalia tenuiflora,Pinalia,Orchidaceae,,N - Natural Source and Progeny,,17-12-2021,TropicalNursery_Simplified.xlsx
ALIVE,2007-567,K:LCD-2007-567*1,Gymnocalycium spegazzinii,Gymnocalycium spegazzinii,Gymnocalycium,Cactaceae,,,,14-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,1957-55702,K:LCD-1957-55702*1,Piper ornatum,Piper ornatum,Piper,Piperaceae,,,,22-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1981-762,K:LCD-1981-762*1,Aloe jucunda,Aloe jucunda,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Somalia,05-01-2022,TropicalNursery_Simplified.xlsx
ALIVE,2003-2510,K:LCD-2003-2510*1,Aloe macrosiphon,Aloe macrosiphon,Aloe,Asphodelaceae,,,,05-01-2022,TropicalNursery_Simplified.xlsx
ALIVE,1987-1853,K:LCD-1987-1853*1,Sarracenia × excellens,Sarracenia × excellens,Sarracenia,Sarraceniaceae,,,,04-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,2008-2061,K:LCD-2008-2061*1,Haemanthus coccineus,Haemanthus coccineus,Haemanthus,Amaryllidaceae,,,,07-11-2023,TropicalNursery_Simplified.xlsx
ALIVE,1965-57704,K:LCD-1965-57704*1,Drypetes deplanchei,Drypetes deplanchei subsp. affinis,Drypetes,Putranjivaceae,,N - Natural Source and Progeny,Australia,16-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1984-2401,K:LCD-1984-2401*1,Ruschia caroli,Ruschia caroli,Ruschia,Aizoaceae,,N - Natural Source and Progeny,South Africa,19-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,2012-1428,K:LCD-2012-1428*1,Passiflora contracta,Passiflora contracta,Passiflora,Passifloraceae,,,Brazil,15-03-2023,TropicalNursery_Simplified.xlsx
ALIVE,2002-2517,K:LCD-2002-2517*1,Aspasia lunata,Aspasia lunata,Aspasia,Orchidaceae,,,,22-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1943-12226,K:LCD-1943-12226*1,Pilosocereus polygonus,Pilosocereus royenii,Pilosocereus,Cactaceae,,,,19-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2003-1481,K:LCD-2003-1481*1,Pleiospilos simulans,Pleiospilos simulans,Pleiospilos,Aizoaceae,,,,19-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,2009-871,K:LCD-2009-871*1,Mestoklema tuberosum,Mestoklema tuberosum var. macrorhizum,Mestoklema,Aizoaceae,,,,04-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,1962-61110,K:LCD-1962-61110*1,Kleinia polycotoma,Kleinia polycotoma,Kleinia,Asteraceae,,,,14-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2001-3225,K:LCD-2001-3225*1,,Passiflora 'Empress Eugenie',Passiflora,Passifloraceae,,,,17-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2014-1645,K:LCD-2014-1645*1,Tillandsia tenuifolia,Tillandsia tenuifolia,Tillandsia,Bromeliaceae,,,,16-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,2007-1307,K:LCD-2007-1307*1,Lobivia maximiliana subsp. caespitosa,Echinopsis maximiliana subsp. caespitosa,Echinopsis,Cactaceae,,,,11-01-2023,TropicalNursery_Simplified.xlsx
ALIVE,1973-3730,K:LCD-1973-3730*1,Haworthiopsis glauca var. herrei,Haworthia armstrongii,Haworthia,Asphodelaceae,,N - Natural Source and Progeny,South Africa,24-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,2004-2848,K:LCD-2004-2848*1,Pelargonium caucalifolium subsp. caucalifolium,Pelargonium caucalifolium subsp. caucalifolium,Pelargonium,Geraniaceae,,,,18-08-2022,TropicalNursery_Simplified.xlsx
ALIVE,2001-3876,K:LCD-2001-3876*1,Selenicereus costaricensis,Hylocereus costaricensis,Hylocereus,Cactaceae,,,,23-01-2024,TropicalNursery_Simplified.xlsx
ALIVE,1981-876,K:LCD-1981-876*1,Euphorbia ballyi,Euphorbia ballyi,Euphorbia,Euphorbiaceae,,N - Natural Source and Progeny,Somalia,05-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,2018-1224,K:LCD-2018-1224*1,Coelogyne pallens,Coelogyne pallens,Coelogyne,Orchidaceae,,N - Natural Source and Progeny,,10-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2014-1615,K:LCD-2014-1615*1,Tillandsia kirschnekii,Tillandsia kirschnekii,Tillandsia,Bromeliaceae,,,,16-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,2002-2933,K:LCD-2002-2933*1,Sarracenia flava,Sarracenia flava,Sarracenia,Sarraceniaceae,,N - Natural Source and Progeny,United States,28-08-2024,TropicalNursery_Simplified.xlsx
ALIVE,2007-519,K:LCD-2007-519*1,Adromischus cooperi,Adromischus cooperi,Adromischus,Crassulaceae,,N - Natural Source and Progeny,,29-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,2020-1074,K:LCD-2020-1074*1,Rhytidocaulon macrolobum,Rhytidocaulon macrolobum,Rhytidocaulon,Apocynaceae,,,,19-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2016-405,K:LCD-2016-405*1,Adansonia gregorii,Adansonia gregorii,Adansonia,Malvaceae,,N - Natural Source and Progeny,Australia,07-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2013-36,K:LCD-2013-36*1,Ptisana fraxinea,Marattia fraxinea,Marattia,Marattiaceae,,N - Natural Source and Progeny,Kenya,07-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,1981-568,K:LCD-1981-568*1,Disocactus crenatus,Epiphyllum crenatum,Epiphyllum,Cactaceae,,N - Natural Source and Progeny,Mexico,23-01-2024,TropicalNursery_Simplified.xlsx
ALIVE,2018-56,K:LCD-2018-56*1,Pelargonium dasyphyllum,Pelargonium dasyphyllum,Pelargonium,Geraniaceae,,N - Natural Source and Progeny,,14-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2018-1855,K:LCD-2018-1855*1,Raphionacme,Raphionacme,Raphionacme,Apocynaceae,,N - Natural Source and Progeny,Mozambique,13-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2001-3891,K:LCD-2001-3891*1,Pygmaeocereus bylesianus,Pygmaeocereus bylesianus,Pygmaeocereus,Cactaceae,,,,24-01-2023,TropicalNursery_Simplified.xlsx
