Is Dead,Accession Number,Catalogue Number,Accepted Name,TaxonomicName,Genus,Family,Provenance Code,Legacy Provenance Code,Country ISO,Last Seen On,source_file,Accession Date
ALIVE,2003-586,K:LCD-2003-586*1,Glottiphyllum oligocarpum,Glottiphyllum oligocarpum,Glottiphyllum,Aizoaceae,,,,19-12-2023,TropicalNursery_Simplified.xlsx,2003
ALIVE,1983-908,K:LCD-1983-908*1,Dendrobium lindleyi,Dendrobium lindleyi,Dendrobium,Orchidaceae,,N - Natural Source and Progeny,Thailand,10-12-2024,TropicalNursery_Simplified.xlsx,1983
ALIVE,2012-135,K:LCD-2012-135*1,Croton fishlockii,Croton fishlockii,Croton,Euphorbiaceae,,N - Natural Source and Progeny,British Virgin Islands,05-12-2023,TropicalNursery_Simplified.xlsx,2012
ALIVE,1966-40613,K:LCD-1966-40613*1,Tillandsia flabellata,Tillandsia flabellata,Tillandsia,Bromeliaceae,,,,27-03-2023,TropicalNursery_Simplified.xlsx,1966
ALIVE,1986-6001,K:LCD-1986-6001*1,Parmentiera cereifera,Parmentiera cereifera,Parmentiera,Bignoniaceae,,,,22-12-2023,TropicalNursery_Simplified.xlsx,1986
ALIVE,2007-1327,K:LCD-2007-1327*1,Echinocereus ortegae,Echinocereus ortegae,Echinocereus,Cactaceae,,,,24-05-2023,TropicalNursery_Simplified.xlsx,2007
ALIVE,1982-2498,K:LCD-1982-2498*1,Rhipsalis baccifera subsp. horrida,Rhipsalis baccifera subsp. horrida,Rhipsalis,Cactaceae,,,,29-05-2024,TropicalNursery_Simplified.xlsx,1982
ALIVE,2000-1375,K:LCD-2000-1375*1,Cleistocactus winteri,Cleistocactus winteri,Cleistocactus,Cactaceae,,,,24-05-2023,TropicalNursery_Simplified.xlsx,2000
ALIVE,1999-2311,K:LCD-1999-2311*1,Malephora crocea,Malephora crocea,Malephora,Aizoaceae,,,,19-12-2023,TropicalNursery_Simplified.xlsx,1999
ALIVE,1933-25401,K:LCD-1933-25401*2,Euphorbia polygona,Euphorbia horrida,Euphorbia,Euphorbiaceae,,,,18-03-2024,TropicalNursery_Simplified.xlsx,1933
ALIVE,1986-1762,K:LCD-1986-1762*2,Aspidistra lurida,Aspidistra lurida,Aspidistra,Asparagaceae,,,,28-06-2022,TropicalNursery_Simplified.xlsx,1986
ALIVE,2008-934,K:LCD-2008-934*1,,Nymphaea 'Grant de White',Nymphaea,Nymphaeaceae,,,,12-05-2009,TropicalNursery_Simplified.xlsx,2008
ALIVE,2007-2201,K:LCD-2007-2201*1,Cochemiea maritima,Mammillaria pondii subsp. maritima,Mammillaria,Cactaceae,,,,14-01-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,2011-260,K:LCD-2011-260*1,Mammillaria haageana,Mammillaria haageana,Mammillaria,Cactaceae,,,,14-01-2025,TropicalNursery_Simplified.xlsx,2011
ALIVE,1981-6450,K:LCD-1981-6450*1,Ptisana salicina,Marattia salicina,Marattia,Marattiaceae,,N - Natural Source and Progeny,New Zealand,05-07-2022,TropicalNursery_Simplified.xlsx,1981
ALIVE,1986-5907,K:LCD-1986-5907*2,Cattleya tigrina,Cattleya tigrina,Cattleya,Orchidaceae,,,,22-08-2024,TropicalNursery_Simplified.xlsx,1986
ALIVE,2001-1586,K:LCD-2001-1586*1,Solandra maxima,Solandra maxima,Solandra,Solanaceae,,,,28-03-2022,TropicalNursery_Simplified.xlsx,2001
ALIVE,1983-2000,K:LCD-1983-2000*1,Philodendron eximium,Philodendron eximium,Philodendron,Araceae,,N - Natural Source and Progeny,Brazil,08-02-2024,TropicalNursery_Simplified.xlsx,1983
ALIVE,1988-3183,K:LCD-1988-3183*1,Stenochlaena,Stenochlaena,Stenochlaena,Aspleniaceae,,,,05-07-2022,TropicalNursery_Simplified.xlsx,1988
ALIVE,1993-1958,K:LCD-1993-1958*1,Dendrobium lindleyi,Dendrobium lindleyi,Dendrobium,Orchidaceae,,N - Natural Source and Progeny,Thailand,10-12-2024,TropicalNursery_Simplified.xlsx,1993
ALIVE,2008-2315,K:LCD-2008-2315*1,Coryphantha delaetiana,Coryphantha delaetiana,Coryphantha,Cactaceae,,,,08-12-2022,TropicalNursery_Simplified.xlsx,2008
ALIVE,1997-5772,K:LCD-1997-5772*1,Musella lasiocarpa,Musella lasiocarpa,Musella,Musaceae,,N - Natural Source and Progeny,China,29-08-2023,TropicalNursery_Simplified.xlsx,1997
ALIVE,2011-759,K:LCD-2011-759*1,Coelogyne trinervis,Coelogyne trinervis,Coelogyne,Orchidaceae,,,Vietnam,15-07-2024,TropicalNursery_Simplified.xlsx,2011
ALIVE,1981-929,K:LCD-1981-929*1,Dracaena hanningtonii,Sansevieria ehrenbergii,Sansevieria,Asparagaceae,,N - Natural Source and Progeny,Somalia,28-11-2022,TropicalNursery_Simplified.xlsx,1981
ALIVE,2009-509,K:LCD-2009-509*1,,Nymphaea 'Kew's Perfect Stranger',Nymphaea,Nymphaeaceae,,,,04-02-2009,TropicalNursery_Simplified.xlsx,2009
ALIVE,2001-2773,K:LCD-2001-2773*1,Sarracenia rubra subsp. gulfensis,Sarracenia rubra subsp. gulfensis,Sarracenia,Sarraceniaceae,,N - Natural Source and Progeny,United States,05-07-2022,TropicalNursery_Simplified.xlsx,2001
ALIVE,1964-74201,K:LCD-1964-74201*1,Siphonochilus kirkii,Siphonochilus kirkii,Siphonochilus,Zingiberaceae,,N - Natural Source and Progeny,,01-03-2022,TropicalNursery_Simplified.xlsx,1964
ALIVE,1991-1444,K:LCD-1991-1444*1,Rhipsalis elliptica,Rhipsalis elliptica,Rhipsalis,Cactaceae,,N - Natural Source and Progeny,Brazil,29-05-2024,TropicalNursery_Simplified.xlsx,1991
ALIVE,1998-193,K:LCD-1998-193*2,Euphorbia alluaudii subsp. alluaudii,Euphorbia leucodendron,Euphorbia,Euphorbiaceae,,N - Natural Source and Progeny,Madagascar,06-12-2023,TropicalNursery_Simplified.xlsx,1998
ALIVE,1985-5296,K:LCD-1985-5296*1,Nolina durangensis,Nolina durangensis,Nolina,Asparagaceae,,N - Natural Source and Progeny,Mexico,17-02-2010,TropicalNursery_Simplified.xlsx,1985
ALIVE,1973-13293,K:LCD-1973-13293*2,Ananas comosus var. bracteatus,Ananas bracteatus var. tricolor,Ananas,Bromeliaceae,,,,16-03-2023,TropicalNursery_Simplified.xlsx,1973
ALIVE,2013-1441,K:LCD-2013-1441*1,Bulbophyllum longissimum,Bulbophyllum longissimum,Bulbophyllum,Orchidaceae,,N - Natural Source and Progeny,,08-11-2024,TropicalNursery_Simplified.xlsx,2013
ALIVE,1981-4510,K:LCD-1981-4510*1,Weingartia neocumingii,Rebutia neocumingii,Rebutia,Cactaceae,,,,17-10-2023,TropicalNursery_Simplified.xlsx,1981
ALIVE,1968-58101,K:LCD-1968-58101*1,Combretum paniculatum,Combretum paniculatum,Combretum,Combretaceae,,,,22-09-2022,TropicalNursery_Simplified.xlsx,1968
ALIVE,2004-2896,K:LCD-2004-2896*1,Barleria strigosa,Barleria strigosa,Barleria,Acanthaceae,,,,29-11-2024,TropicalNursery_Simplified.xlsx,2004
ALIVE,1965-24817,K:LCD-1965-24817*2,Euphorbia caerulescens,Euphorbia caerulescens,Euphorbia,Euphorbiaceae,,,,05-12-2023,TropicalNursery_Simplified.xlsx,1965
ALIVE,2003-2499,K:LCD-2003-2499*1,Masdevallia coriacea,Masdevallia coriacea,Masdevallia,Orchidaceae,,,,31-03-2023,TropicalNursery_Simplified.xlsx,2003
ALIVE,1968-10701,K:LCD-1968-10701*1,Curio rowleyanus,Curio rowleyanus,Curio,Asteraceae,,N - Natural Source and Progeny,,14-02-2024,TropicalNursery_Simplified.xlsx,1968
ALIVE,1967-16201,K:LCD-1967-16201*2,Aloe leptosiphon,Aloe greenwayi,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Zambia,05-01-2022,TropicalNursery_Simplified.xlsx,1967
ALIVE,1984-2365,K:LCD-1984-2365*1,Begonia echinosepala,Begonia echinosepala,Begonia,Begoniaceae,,,,12-05-2022,TropicalNursery_Simplified.xlsx,1984
ALIVE,1984-3360,K:LCD-1984-3360*1,Hoya diversifolia,Hoya diversifolia,Hoya,Apocynaceae,,N - Natural Source and Progeny,Philippines,07-10-2022,TropicalNursery_Simplified.xlsx,1984
ALIVE,1981-2358,K:LCD-1981-2358*1,Goeppertia micans,Calathea micans,Calathea,Marantaceae,,N - Natural Source and Progeny,Peru,19-05-2022,TropicalNursery_Simplified.xlsx,1981
ALIVE,1963-24205,K:LCD-1963-24205*2,Euphorbia murielii,Euphorbia candelabrum,Euphorbia,Euphorbiaceae,,N - Natural Source and Progeny,Kenya,05-12-2023,TropicalNursery_Simplified.xlsx,1963
ALIVE,1986-4932,K:LCD-1986-4932*1,Copiapoa humilis,Copiapoa humilis,Copiapoa,Cactaceae,,,,10-10-2023,TropicalNursery_Simplified.xlsx,1986
ALIVE,1979-2870,K:LCD-1979-2870*1,Aloe tomentosa,Aloe tomentosa,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Yemen,13-06-2023,TropicalNursery_Simplified.xlsx,1979
ALIVE,2009-3423,K:LCD-2009-3423*1,Tillandsia secunda var. major,Tillandsia secunda var. major,Tillandsia,Bromeliaceae,,,,14-01-2016,TropicalNursery_Simplified.xlsx,2009
ALIVE,1941-16717,K:LCD-1941-16717*1,Dendrolirium ferrugineum,Eria ferruginea,Eria,Orchidaceae,,,,23-04-2024,TropicalNursery_Simplified.xlsx,1941
ALIVE,1981-852,K:LCD-1981-852*1,Aloe cremnophila,Aloe cremnophila,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Somalia,26-01-2022,TropicalNursery_Simplified.xlsx,1981
ALIVE,1963-26704,K:LCD-1963-26704*1,Dioscorea sylvatica,Dioscorea sylvatica,Dioscorea,Dioscoreaceae,,,,13-02-2024,TropicalNursery_Simplified.xlsx,1963
ALIVE,1999-2205,K:LCD-1999-2205*2,Parodia horstii,Parodia horstii,Parodia,Cactaceae,,,,14-11-2023,TropicalNursery_Simplified.xlsx,1999
ALIVE,1999-1520,K:LCD-1999-1520*1,Copiapoa cinerea subsp. cinerea,Copiapoa cinerea subsp. cinerea,Copiapoa,Cactaceae,,,,10-10-2023,TropicalNursery_Simplified.xlsx,1999
ALIVE,2008-2067,K:LCD-2008-2067*1,Brunsvigia bosmaniae,Brunsvigia bosmaniae,Brunsvigia,Amaryllidaceae,,,,07-11-2023,TropicalNursery_Simplified.xlsx,2008
ALIVE,1984-2735,K:LCD-1984-2735*2,Adromischus cristatus var. clavifolius,Adromischus cristatus var. clavifolius,Adromischus,Crassulaceae,,,,29-10-2024,TropicalNursery_Simplified.xlsx,1984
ALIVE,2002-2231,K:LCD-2002-2231*1,Masdevallia lilianae,Masdevallia lilianae,Masdevallia,Orchidaceae,,,Peru,31-03-2023,TropicalNursery_Simplified.xlsx,2002
ALIVE,1977-745,K:LCD-1977-745*1,Anthurium pentaphyllum var. pentaphyllum,Anthurium pentaphyllum var. grossum,Anthurium,Araceae,,N - Natural Source and Progeny,Brazil,07-02-2024,TropicalNursery_Simplified.xlsx,1977
ALIVE,2009-3340,K:LCD-2009-3340*1,Tillandsia tricholepis,Tillandsia tricholepis,Tillandsia,Bromeliaceae,,,,16-07-2024,TropicalNursery_Simplified.xlsx,2009
ALIVE,1961-56510,K:LCD-1961-56510*1,Lophophora diffusa,Lophophora diffusa,Lophophora,Cactaceae,,,,23-10-2023,TropicalNursery_Simplified.xlsx,1961
ALIVE,1977-6777,K:LCD-1977-6777*2,Stenomesson miniatum,Stenomesson miniatum,Stenomesson,Amaryllidaceae,,N - Natural Source and Progeny,Peru,03-07-2023,TropicalNursery_Simplified.xlsx,1977
ALIVE,1974-907,K:LCD-1974-907*1,Euphorbia heterochroma subsp. heterochroma,Euphorbia mitis,Euphorbia,Euphorbiaceae,,N - Natural Source and Progeny,Tanzania,06-12-2023,TropicalNursery_Simplified.xlsx,1974
ALIVE,1985-282,K:LCD-1985-282*1,Mammillaria rhodantha,Mammillaria rhodantha subsp. mollendorffiana,Mammillaria,Cactaceae,,N - Natural Source and Progeny,,14-01-2025,TropicalNursery_Simplified.xlsx,1985
ALIVE,2009-2599,K:LCD-2009-2599*1,Eriosyce,Eriosyce,Eriosyce,Cactaceae,,,,21-09-2023,TropicalNursery_Simplified.xlsx,2009
ALIVE,2008-2265,K:LCD-2008-2265*1,Parodia horstii,Parodia horstii,Parodia,Cactaceae,,,,14-11-2023,TropicalNursery_Simplified.xlsx,2008
ALIVE,2003-1709,K:LCD-2003-1709*1,Pabstiella fusca,Pabstiella fusca,Pabstiella,Orchidaceae,,,,24-05-2022,TropicalNursery_Simplified.xlsx,2003
ALIVE,2004-49,K:LCD-2004-49*1,Barbosella cogniauxiana,Barbosella cogniauxiana,Barbosella,Orchidaceae,,,,02-06-2023,TropicalNursery_Simplified.xlsx,2004
ALIVE,1988-3258,K:LCD-1988-3258*1,Bonellia macrocarpa subsp. macrocarpa,Jacquinia aurantiaca,Jacquinia,Primulaceae,,,,20-12-2023,TropicalNursery_Simplified.xlsx,1988
ALIVE,2002-2929,K:LCD-2002-2929*1,Sarracenia flava,Sarracenia flava,Sarracenia,Sarraceniaceae,,N - Natural Source and Progeny,United States,04-07-2022,TropicalNursery_Simplified.xlsx,2002
ALIVE,1965-49804,K:LCD-1965-49804*1,Rhaphidophora elliptifolia,Rhaphidophora elliptifolia,Rhaphidophora,Araceae,,N - Natural Source and Progeny,Malaysia,07-03-2024,TropicalNursery_Simplified.xlsx,1965
ALIVE,2003-1130,K:LCD-2003-1130*1,Acanthocalycium spiniflorum,Echinopsis spiniflora,Echinopsis,Cactaceae,,,,14-01-2025,TropicalNursery_Simplified.xlsx,2003
ALIVE,1997-4650,K:LCD-1997-4650*1,Tecomanthe dendrophila,Tecomanthe dendrophila,Tecomanthe,Bignoniaceae,,,,15-03-2023,TropicalNursery_Simplified.xlsx,1997
ALIVE,1961-10605,K:LCD-1961-10605*2,Euphorbia murielii,Euphorbia candelabrum,Euphorbia,Euphorbiaceae,,,,05-12-2023,TropicalNursery_Simplified.xlsx,1961
ALIVE,2013-1754,K:LCD-2013-1754*1,Cymbidium finlaysonianum,Cymbidium finlaysonianum,Cymbidium,Orchidaceae,,N - Natural Source and Progeny,,30-10-2024,TropicalNursery_Simplified.xlsx,2013
ALIVE,2007-2164,K:LCD-2007-2164*1,Cereus,Cereus,Cereus,Cactaceae,,,,05-12-2017,TropicalNursery_Simplified.xlsx,2007
ALIVE,2003-404,K:LCD-2003-404*1,Pleurothallis restrepioides,Pleurothallis restrepioides,Pleurothallis,Orchidaceae,,,,12-12-2024,TropicalNursery_Simplified.xlsx,2003
ALIVE,2008-1932,K:LCD-2008-1932*2,Elaeodendron orientale,Cassine orientalis,Cassine,Celastraceae,,N - Natural Source and Progeny,Mauritius,20-12-2023,TropicalNursery_Simplified.xlsx,2008
ALIVE,2000-3026,K:LCD-2000-3026*1,Tillandsia harrisii,Tillandsia harrisii,Tillandsia,Bromeliaceae,,,,16-07-2024,TropicalNursery_Simplified.xlsx,2000
ALIVE,1998-886,K:LCD-1998-886*1,Mammillaria magnimamma,Mammillaria magnimamma,Mammillaria,Cactaceae,,,,14-01-2025,TropicalNursery_Simplified.xlsx,1998
ALIVE,1973-13739,K:LCD-1973-13739*1,Platycerium bifurcatum,Platycerium bifurcatum,Platycerium,Polypodiaceae,,,,05-07-2022,TropicalNursery_Simplified.xlsx,1973
ALIVE,2011-272,K:LCD-2011-272*1,Mammillaria gigantea,Mammillaria gigantea,Mammillaria,Cactaceae,,,,14-01-2025,TropicalNursery_Simplified.xlsx,2011
ALIVE,2003-1699,K:LCD-2003-1699*1,Dracula sergioi,Dracula sergioi,Dracula,Orchidaceae,,,,23-11-2023,TropicalNursery_Simplified.xlsx,2003
ALIVE,1999-3548,K:LCD-1999-3548*1,Amorphophallus flotoi,Amorphophallus flotoi,Amorphophallus,Araceae,,,Thailand,20-06-2023,TropicalNursery_Simplified.xlsx,1999
ALIVE,2011-1479,K:LCD-2011-1479*1,Pachypodium saundersii,Pachypodium lealii subsp. saundersii,Pachypodium,Apocynaceae,,,,12-02-2024,TropicalNursery_Simplified.xlsx,2011
ALIVE,2004-2176,K:LCD-2004-2176*1,Pelargonium ionidiflorum,Pelargonium ionidiflorum,Pelargonium,Geraniaceae,,,,06-01-2025,TropicalNursery_Simplified.xlsx,2004
ALIVE,2009-748,K:LCD-2009-748*1,Parodia herteri,Parodia herteri,Parodia,Cactaceae,,,,14-11-2023,TropicalNursery_Simplified.xlsx,2009
ALIVE,2002-2985,K:LCD-2002-2985*1,,Sarracenia psittacina × alata,Sarracenia,Sarraceniaceae,,,,05-07-2022,TropicalNursery_Simplified.xlsx,2002
ALIVE,2008-650,K:LCD-2008-650*1,Neoregelia johannis,Neoregelia johannis,Neoregelia,Bromeliaceae,,,Brazil,17-03-2023,TropicalNursery_Simplified.xlsx,2008
ALIVE,2007-724,K:LCD-2007-724*1,Echinocereus pulchellus,Echinocereus pulchellus,Echinocereus,Cactaceae,,,,10-11-2021,TropicalNursery_Simplified.xlsx,2007
ALIVE,2014-295,K:LCD-2014-295*1,,Catasetum hybrid,Catasetum,Orchidaceae,,,,08-03-2024,TropicalNursery_Simplified.xlsx,2014
ALIVE,1996-4416,K:LCD-1996-4416*1,Epipremnum papuanum,Epipremnum papuanum,Epipremnum,Araceae,,N - Natural Source and Progeny,Solomon Islands,07-03-2024,TropicalNursery_Simplified.xlsx,1996
ALIVE,1966-67110,K:LCD-1966-67110*1,Jasminum didymum,Jasminum didymum,Jasminum,Oleaceae,,,Fiji,18-12-2024,TropicalNursery_Simplified.xlsx,1966
ALIVE,2014-1535,K:LCD-2014-1535*1,Neoregelia pauciflora,Neoregelia pauciflora,Neoregelia,Bromeliaceae,,,,01-02-2022,TropicalNursery_Simplified.xlsx,2014
ALIVE,2005-1766,K:LCD-2005-1766*1,Nepenthes merrilliana,Nepenthes merrilliana,Nepenthes,Nepenthaceae,,,,25-07-2023,TropicalNursery_Simplified.xlsx,2005
ALIVE,2007-791,K:LCD-2007-791*1,Soehrensia huascha,Echinopsis huascha,Echinopsis,Cactaceae,,,,07-01-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,1980-3995,K:LCD-1980-3995*1,Aloe cameronii,Aloe cameronii,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Malawi,05-01-2022,TropicalNursery_Simplified.xlsx,1980
ALIVE,1981-4739,K:LCD-1981-4739*2,Kalanchoe synsepala,Kalanchoe synsepala,Kalanchoe,Crassulaceae,,,,14-02-2024,TropicalNursery_Simplified.xlsx,1981
ALIVE,1986-5779,K:LCD-1986-5779*1,Pachyphytum coeruleum,Pachyphytum coeruleum,Pachyphytum,Crassulaceae,,,,14-01-2025,TropicalNursery_Simplified.xlsx,1986
ALIVE,1973-13745,K:LCD-1973-13745*1,Pyrrosia heteractis,Pyrrosia heteractis,Pyrrosia,Polypodiaceae,,,,03-03-2023,TropicalNursery_Simplified.xlsx,1973
ALIVE,1985-3527,K:LCD-1985-3527*1,Crassula muscosa var. muscosa,Crassula pseudolycopodioides,Crassula,Crassulaceae,,,,14-08-2023,TropicalNursery_Simplified.xlsx,1985
ALIVE,1978-3310,K:LCD-1978-3310*1,Echeveria holwayi,Echeveria holwayi,Echeveria,Crassulaceae,,,,05-11-2024,TropicalNursery_Simplified.xlsx,1978
ALIVE,2014-1331,K:LCD-2014-1331*1,Plantago arborescens,Plantago arborescens,Plantago,Plantaginaceae,,N - Natural Source and Progeny,Spain,19-12-2024,TropicalNursery_Simplified.xlsx,2014
ALIVE,2012-1243,K:LCD-2012-1243*1,Bulbophyllum nesiotes,Bulbophyllum nesiotes,Bulbophyllum,Orchidaceae,,N - Natural Source and Progeny,Thailand,16-01-2025,TropicalNursery_Simplified.xlsx,2012
ALIVE,2005-2132,K:LCD-2005-2132*3,,Nepenthes clipeata × eymae,Nepenthes,Nepenthaceae,,,,20-05-2021,TropicalNursery_Simplified.xlsx,2005
ALIVE,2004-41,K:LCD-2004-41*1,Epidendrum peperomia,Epidendrum peperomia,Epidendrum,Orchidaceae,,,,14-01-2025,TropicalNursery_Simplified.xlsx,2004
ALIVE,1967-20701,K:LCD-1967-20701*1,,Agave americana 'Mediopicta Alba',Agave,Asparagaceae,,,,22-10-2024,TropicalNursery_Simplified.xlsx,1967
ALIVE,1996-2320,K:LCD-1996-2320*1,Phaulopsis,Phaulopsis,Phaulopsis,Acanthaceae,,N - Natural Source and Progeny,Madagascar,29-06-2022,TropicalNursery_Simplified.xlsx,1996
ALIVE,2003-1163,K:LCD-2003-1163*1,Parodia claviceps,Parodia schumanniana subsp. claviceps,Parodia,Cactaceae,,,,14-11-2023,TropicalNursery_Simplified.xlsx,2003
ALIVE,1914-22414,K:LCD-1914-22414*1,Bulbophyllum rufinum,Bulbophyllum rufinum,Bulbophyllum,Orchidaceae,,N - Natural Source and Progeny,Burma,03-12-2024,TropicalNursery_Simplified.xlsx,1914
ALIVE,1928-48502,K:LCD-1928-48502*3,Moquilea tomentosa,Moquilea tomentosa,Moquilea,Chrysobalanaceae,,,,20-11-2024,TropicalNursery_Simplified.xlsx,1928
ALIVE,2004-2218,K:LCD-2004-2218*1,Gossypium herbaceum,Gossypium herbaceum,Gossypium,Malvaceae,,,,22-12-2020,TropicalNursery_Simplified.xlsx,2004
ALIVE,1992-1225,K:LCD-1992-1225*2,Sarracenia alata,Sarracenia alata,Sarracenia,Sarraceniaceae,,N - Natural Source and Progeny,United States,04-07-2022,TropicalNursery_Simplified.xlsx,1992
ALIVE,2009-884,K:LCD-2009-884*1,Lithops marmorata,Lithops marmorata,Lithops,Aizoaceae,,,,21-11-2023,TropicalNursery_Simplified.xlsx,2009
ALIVE,2012-1283,K:LCD-2012-1283*1,Pinalia concolor,Eria concolor,Eria,Orchidaceae,,N - Natural Source and Progeny,Thailand,23-01-2025,TropicalNursery_Simplified.xlsx,2012
ALIVE,1977-2697,K:LCD-1977-2697*1,Euphorbia parciramulosa,Euphorbia parciramulosa,Euphorbia,Euphorbiaceae,,N - Natural Source and Progeny,Yemen,29-08-2024,TropicalNursery_Simplified.xlsx,1977
ALIVE,2003-2538,K:LCD-2003-2538*1,Aloe dhufarensis,Aloe dhufarensis,Aloe,Asphodelaceae,,,,26-01-2022,TropicalNursery_Simplified.xlsx,2003
ALIVE,1970-2756,K:LCD-1970-2756*1,Metrosideros nervulosa,Metrosideros nervulosa,Metrosideros,Myrtaceae,,,Australia,12-01-2025,TropicalNursery_Simplified.xlsx,1970
ALIVE,2001-4007,K:LCD-2001-4007*1,Dracula lotax,Dracula lotax,Dracula,Orchidaceae,,,,22-09-2022,TropicalNursery_Simplified.xlsx,2001
ALIVE,1973-3201,K:LCD-1973-3201*1,Gasteria obliqua,Gasteria bicolor var. liliputana,Gasteria,Asphodelaceae,,N - Natural Source and Progeny,South Africa,14-07-2023,TropicalNursery_Simplified.xlsx,1973
ALIVE,2002-2308,K:LCD-2002-2308*1,Aylostera spinosissima,Rebutia spinosissima,Rebutia,Cactaceae,,,,17-10-2023,TropicalNursery_Simplified.xlsx,2002
ALIVE,1985-581,K:LCD-1985-581*1,Oreocereus,Oreocereus,Oreocereus,Cactaceae,,,,23-06-2022,TropicalNursery_Simplified.xlsx,1985
ALIVE,2003-3135,K:LCD-2003-3135*1,Melocactus peruvianus,Melocactus peruvianus,Melocactus,Cactaceae,,,,22-02-2024,TropicalNursery_Simplified.xlsx,2003
ALIVE,1995-4068,K:LCD-1995-4068*1,Monstera obliqua,Monstera obliqua,Monstera,Araceae,,N - Natural Source and Progeny,Brazil,30-03-2023,TropicalNursery_Simplified.xlsx,1995
ALIVE,2010-232,K:LCD-2010-232*1,Opuntia polyacantha,Opuntia polyacantha,Opuntia,Cactaceae,,,,28-12-2023,TropicalNursery_Simplified.xlsx,2010
ALIVE,1985-3605,K:LCD-1985-3605*1,Leucostele chiloensis,Echinopsis chiloensis,Echinopsis,Cactaceae,,,,07-01-2025,TropicalNursery_Simplified.xlsx,1985
ALIVE,1969-3879,K:LCD-1969-3879*1,Selenicereus tricae,Hylocereus tricae,Hylocereus,Cactaceae,,N - Natural Source and Progeny,Belize,23-01-2024,TropicalNursery_Simplified.xlsx,1969
ALIVE,1977-3984,K:LCD-1977-3984*2,Aloe rabaiensis,Aloe rabaiensis,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Kenya,05-10-2024,TropicalNursery_Simplified.xlsx,1977
ALIVE,2010-230,K:LCD-2010-230*1,Opuntia polyacantha,Opuntia polyacantha,Opuntia,Cactaceae,,,,28-12-2023,TropicalNursery_Simplified.xlsx,2010
ALIVE,1969-50343,K:LCD-1969-50343*2,,Microsorum scolopendria 'Cristatum',Microsorum,Polypodiaceae,,,,05-07-2022,TropicalNursery_Simplified.xlsx,1969
ALIVE,1914-17001,K:LCD-1914-17001*1,Maxillaria lineolata,Maxillaria lineolata,Maxillaria,Orchidaceae,,,,14-11-2024,TropicalNursery_Simplified.xlsx,1914
ALIVE,1969-5584,K:LCD-1969-5584*1,Rhipsalis neves-armondii,Rhipsalis neves-armondii,Rhipsalis,Cactaceae,,N - Natural Source and Progeny,Brazil,29-05-2024,TropicalNursery_Simplified.xlsx,1969
ALIVE,1947-6401,K:LCD-1947-6401*1,Eulophia guineensis,Eulophia guineensis,Eulophia,Orchidaceae,,,,21-08-2023,TropicalNursery_Simplified.xlsx,1947
ALIVE,1974-2680,K:LCD-1974-2680*1,Begonia polygonoides,Begonia polygonoides,Begonia,Begoniaceae,,,,13-05-2022,TropicalNursery_Simplified.xlsx,1974
ALIVE,1956-16903,K:LCD-1956-16903*1,Opuntia leucotricha,Opuntia leucotricha,Opuntia,Cactaceae,,,,28-12-2023,TropicalNursery_Simplified.xlsx,1956
ALIVE,1991-693,K:LCD-1991-693*1,Goeppertia fatimae,Calathea fatimae,Calathea,Marantaceae,,,,19-05-2022,TropicalNursery_Simplified.xlsx,1991
ALIVE,1983-5536,K:LCD-1983-5536*1,Tillandsia seleriana,Tillandsia seleriana,Tillandsia,Bromeliaceae,,N - Natural Source and Progeny,Mexico,16-07-2024,TropicalNursery_Simplified.xlsx,1983
ALIVE,2000-2308,K:LCD-2000-2308*1,Aeonium canariense subsp. christii,Aeonium canariense var. palmense,Aeonium,Crassulaceae,,,,06-12-2024,TropicalNursery_Simplified.xlsx,2000
ALIVE,2012-1371,K:LCD-2012-1371*1,Bulbophyllum tricorne,Bulbophyllum tricorne,Bulbophyllum,Orchidaceae,,,Thailand,12-03-2024,TropicalNursery_Simplified.xlsx,2012
ALIVE,1986-3425,K:LCD-1986-3425*1,Ficus glumosa,Ficus glumosa,Ficus,Moraceae,,N - Natural Source and Progeny,South Africa,13-02-2024,TropicalNursery_Simplified.xlsx,1986
ALIVE,2006-116,K:LCD-2006-116*1,,Pleione Brigadoon gx 'Stonechat',Pleione,Orchidaceae,,,,29-11-2024,TropicalNursery_Simplified.xlsx,2006
ALIVE,1981-1159,K:LCD-1981-1159*1,Dracaena arborescens,Sansevieria arborescens,Sansevieria,Asparagaceae,,N - Natural Source and Progeny,Somalia,28-11-2022,TropicalNursery_Simplified.xlsx,1981
ALIVE,2005-2583,K:LCD-2005-2583*1,Vanda tricolor,Vanda tricolor,Vanda,Orchidaceae,,,,12-10-2023,TropicalNursery_Simplified.xlsx,2005
ALIVE,2002-2583,K:LCD-2002-2583*1,Paphiopedilum gratrixianum,Paphiopedilum gratrixianum,Paphiopedilum,Orchidaceae,,,,16-01-2024,TropicalNursery_Simplified.xlsx,2002
ALIVE,2002-2513,K:LCD-2002-2513*1,Dracula bella,Dracula bella,Dracula,Orchidaceae,,,,23-11-2023,TropicalNursery_Simplified.xlsx,2002
